18,4000
19,4000
20,4000
21,4000
22,4000
23,56757
24,60141
25,63527
26,66912
27,70298
28,76082
29,79467
30,82851
31,86235
32,89621
33,93719
34,93719
35,93719
36,93719
37,93719
38,97319
39,97319
40,97319
41,97319
42,97319
43,97319
44,97319
45,97319
46,97319
47,97319
48,97319
49,97319
50,97319
51,97319
52,97319
53,97319
54,97319
55,97319
56,97319
57,97319
58,97319
59,97319
60,97319
61,97319
62,97319
63,97319
64,97319
65,97319
